timestamp_s,latitude_deg,longitude_deg,altitude_m,speed_m_per_s
1735733489.0,37.4942971,-122.2263226,8.0,30
1735733489.1,37.4942869,-122.2262911,8.0,30
1735733489.2,37.4942768,-122.2262597,8.0,30
1735733489.3,37.4942667,-122.2262282,8.0,30
1735733489.4,37.4942566,-122.2261968,8.0,30
1735733489.5,37.4942464,-122.2261653,8.0,30
1735733489.6,37.4942363,-122.2261339,8.0,30
1735733489.7,37.4942258,-122.2261026,8.0,30
1735733489.8,37.4942153,-122.2260714,8.0,30
1735733489.9,37.4942049,-122.2260401,8.0,30
1735733490.0,37.4941944,-122.2260088,8.0,30
1735733490.1,37.4941839,-122.2259775,8.0,30
1735733490.2,37.4941734,-122.2259463,8.0,30
1735733490.3,37.4941629,-122.225915,8.0,30
1735733490.4,37.4941525,-122.2258837,8.0,30
1735733490.5,37.494142,-122.2258525,8.0,30
1735733490.6,37.4941315,-122.2258212,8.0,30
1735733490.7,37.494121,-122.2257899,8.0,30
1735733490.8,37.4941106,-122.2257586,8.0,30
1735733490.9,37.4940996,-122.2257276,8.0,30
1735733491.0,37.4940886,-122.2256966,8.0,30
1735733491.1,37.4940776,-122.2256656,8.0,30
1735733491.2,37.4940665,-122.2256347,8.0,30
1735733491.3,37.4940555,-122.2256037,8.0,30
1735733491.4,37.4940445,-122.2255727,8.0,30
1735733491.5,37.4940335,-122.2255417,8.0,30
1735733491.6,37.4940225,-122.2255108,8.0,30
1735733491.7,37.4940115,-122.2254798,8.0,30
1735733491.8,37.4940004,-122.2254488,8.0,30
1735733491.9,37.4939894,-122.2254178,8.0,30
1735733492.0,37.4939784,-122.2253868,8.0,30
1735733492.1,37.4939674,-122.2253559,8.0,30
1735733492.2,37.4939564,-122.2253249,8.0,30
1735733492.3,37.4939454,-122.2252939,8.0,30
1735733492.4,37.4939343,-122.2252629,8.0,30
1735733492.5,37.4939233,-122.2252319,8.0,30
1735733492.6,37.4939122,-122.225201,8.0,30
1735733492.7,37.493901,-122.2251701,8.0,30
1735733492.8,37.4938897,-122.2251393,8.0,30
1735733492.9,37.4938785,-122.2251084,8.0,30
1735733493.0,37.4938673,-122.2250776,8.0,30
1735733493.1,37.4938561,-122.2250467,8.0,30
1735733493.2,37.4938448,-122.2250159,8.0,30
1735733493.3,37.4938336,-122.224985,8.0,30
1735733493.4,37.4938224,-122.2249541,8.0,30
1735733493.5,37.4938111,-122.2249233,8.0,30
1735733493.6,37.4937999,-122.2248924,8.0,30
1735733493.7,37.4937887,-122.2248616,8.0,30
1735733493.8,37.4937774,-122.2248307,8.0,30
1735733493.9,37.4937662,-122.2247999,8.0,30
1735733494.0,37.4937546,-122.2247693,8.0,30
1735733494.1,37.493743,-122.2247386,8.0,30
1735733494.2,37.4937314,-122.224708,8.0,30
1735733494.3,37.4937198,-122.2246773,8.0,30
1735733494.4,37.4937082,-122.2246467,8.0,30
1735733494.5,37.4936966,-122.224616,8.0,30
1735733494.6,37.4936851,-122.2245854,8.0,30
1735733494.7,37.4936735,-122.2245547,8.0,30
1735733494.8,37.4936619,-122.2245241,8.0,30
1735733494.9,37.4936503,-122.2244934,8.0,30
1735733495.0,37.4936387,-122.2244628,8.0,30
1735733495.1,37.4936271,-122.2244321,8.0,30
1735733495.2,37.4936155,-122.2244015,8.0,30
1735733495.3,37.4936039,-122.2243709,8.0,30
1735733495.4,37.4935923,-122.2243402,8.0,30
1735733495.5,37.4935802,-122.2243099,8.0,30
1735733495.6,37.4935681,-122.2242795,8.0,30
1735733495.7,37.493556,-122.2242492,8.0,30
1735733495.8,37.493544,-122.2242188,8.0,30
1735733495.9,37.4935319,-122.2241885,8.0,30
1735733496.0,37.4935198,-122.2241581,8.0,30
1735733496.1,37.4935077,-122.2241278,8.0,30
1735733496.2,37.4934956,-122.2240974,8.0,30
1735733496.3,37.4934835,-122.2240671,8.0,30
1735733496.4,37.4934715,-122.2240367,8.0,30
1735733496.5,37.4934594,-122.2240064,8.0,30
1735733496.6,37.4934473,-122.2239761,8.0,30
1735733496.7,37.4934352,-122.2239457,8.0,30
1735733496.8,37.4934231,-122.2239154,8.0,30
1735733496.9,37.4934108,-122.2238852,8.03,30
1735733497.0,37.4933983,-122.2238551,8.1,30
1735733497.1,37.4933858,-122.223825,8.17,30
1735733497.2,37.4933733,-122.2237949,8.24,30
1735733497.3,37.4933609,-122.2237649,8.31,30
1735733497.4,37.4933484,-122.2237348,8.38,30
1735733497.5,37.4933359,-122.2237047,8.45,30
1735733497.6,37.4933234,-122.2236746,8.52,30
1735733497.7,37.4933109,-122.2236445,8.58,30
1735733497.8,37.4932984,-122.2236144,8.65,30
1735733497.9,37.4932859,-122.2235843,8.72,30
1735733498.0,37.4932734,-122.2235542,8.79,30
1735733498.1,37.493261,-122.2235242,8.86,30
1735733498.2,37.4932485,-122.2234941,8.93,30
1735733498.3,37.493236,-122.223464,9.0,30
1735733498.4,37.4932231,-122.2234342,8.93,30
1735733498.5,37.4932102,-122.2234044,8.86,30
1735733498.6,37.4931973,-122.2233745,8.79,30
1735733498.7,37.4931844,-122.2233447,8.72,30
1735733498.8,37.4931715,-122.2233149,8.65,30
1735733498.9,37.4931587,-122.2232851,8.58,30
1735733499.0,37.4931458,-122.2232553,8.5,30
1735733499.1,37.4931329,-122.2232255,8.43,30
1735733499.2,37.49312,-122.2231956,8.36,30
1735733499.3,37.4931071,-122.2231658,8.29,30
1735733499.4,37.4930942,-122.223136,8.22,30
1735733499.5,37.4930813,-122.2231062,8.15,30
1735733499.6,37.4930684,-122.2230764,8.08,30
1735733499.7,37.4930555,-122.2230466,8.01,30
1735733499.8,37.4930426,-122.2230168,8.0,30
1735733499.9,37.4930296,-122.222987,8.0,30
1735733500.0,37.4930166,-122.2229573,8.0,30
1735733500.1,37.4930037,-122.2229275,8.0,30
1735733500.2,37.4929907,-122.2228978,8.0,30
1735733500.3,37.4929777,-122.222868,8.0,30
1735733500.4,37.4929647,-122.2228383,8.0,30
1735733500.5,37.4929517,-122.2228085,8.0,30
1735733500.6,37.4929388,-122.2227787,8.0,30
1735733500.7,37.4929258,-122.222749,8.0,30
1735733500.8,37.4929128,-122.2227192,8.0,30
1735733500.9,37.4928998,-122.2226895,8.0,30
1735733501.0,37.4928868,-122.2226597,8.0,30
1735733501.1,37.4928739,-122.22263,8.0,30
1735733501.2,37.4928609,-122.2226002,8.0,30
1735733501.3,37.4928478,-122.2225705,8.01,30
1735733501.4,37.4928346,-122.2225409,8.02,30
1735733501.5,37.4928215,-122.2225113,8.03,30
1735733501.6,37.4928083,-122.2224816,8.03,30
1735733501.7,37.4927951,-122.222452,8.04,30
1735733501.8,37.4927819,-122.2224224,8.05,30
1735733501.9,37.4927688,-122.2223928,8.06,30
1735733502.0,37.4927556,-122.2223631,8.07,30
1735733502.1,37.4927424,-122.2223335,8.08,30
1735733502.2,37.4927293,-122.2223039,8.08,30
1735733502.3,37.4927161,-122.2222743,8.09,30
1735733502.4,37.4927029,-122.2222446,8.1,30
1735733502.5,37.4926897,-122.222215,8.11,30
1735733502.6,37.4926766,-122.2221854,8.12,30
1735733502.7,37.4926634,-122.2221558,8.13,30
1735733502.8,37.4926502,-122.2221262,8.13,30
1735733502.9,37.4926371,-122.2220965,8.14,30
1735733503.0,37.4926239,-122.2220669,8.15,30
1735733503.1,37.4926107,-122.2220373,8.16,30
1735733503.2,37.4925975,-122.2220077,8.17,30
1735733503.3,37.4925844,-122.221978,8.18,30
1735733503.4,37.4925712,-122.2219484,8.18,30
1735733503.5,37.492558,-122.2219188,8.19,30
1735733503.6,37.4925449,-122.2218892,8.2,30
1735733503.7,37.4925317,-122.2218595,8.21,30
1735733503.8,37.4925185,-122.2218299,8.22,30
1735733503.9,37.4925053,-122.2218003,8.22,30
1735733504.0,37.4924922,-122.2217707,8.23,30
1735733504.1,37.492479,-122.2217411,8.24,30
1735733504.2,37.4924658,-122.2217114,8.25,30
1735733504.3,37.4924527,-122.2216818,8.26,30
1735733504.4,37.4924395,-122.2216522,8.27,30
1735733504.5,37.4924263,-122.2216226,8.27,30
1735733504.6,37.4924131,-122.2215929,8.28,30
1735733504.7,37.4924,-122.2215633,8.29,30
1735733504.8,37.4923868,-122.2215337,8.3,30
1735733504.9,37.4923736,-122.2215041,8.31,30
1735733505.0,37.4923605,-122.2214744,8.32,30
1735733505.1,37.4923473,-122.2214448,8.32,30
1735733505.2,37.4923341,-122.2214152,8.33,30
1735733505.3,37.4923209,-122.2213856,8.34,30
1735733505.4,37.4923078,-122.221356,8.35,30
1735733505.5,37.4922946,-122.2213263,8.36,30
1735733505.6,37.4922814,-122.2212967,8.37,30
1735733505.7,37.4922682,-122.2212671,8.37,30
1735733505.8,37.4922551,-122.2212375,8.38,30
1735733505.9,37.4922419,-122.2212078,8.39,30
1735733506.0,37.4922287,-122.2211782,8.4,30
1735733506.1,37.4922156,-122.2211486,8.41,30
1735733506.2,37.4922024,-122.221119,8.41,30
1735733506.3,37.4921892,-122.2210893,8.42,30
1735733506.4,37.492176,-122.2210597,8.43,30
1735733506.5,37.4921629,-122.2210301,8.44,30
1735733506.6,37.4921497,-122.2210005,8.45,30
1735733506.7,37.4921365,-122.2209708,8.46,30
1735733506.8,37.4921234,-122.2209412,8.46,30
1735733506.9,37.4921102,-122.2209116,8.47,30
1735733507.0,37.492097,-122.220882,8.48,30
1735733507.1,37.4920838,-122.2208524,8.49,30
1735733507.2,37.4920707,-122.2208227,8.5,30
1735733507.3,37.4920575,-122.2207931,8.51,30
1735733507.4,37.4920443,-122.2207635,8.51,30
1735733507.5,37.4920312,-122.2207339,8.52,30
1735733507.6,37.492018,-122.2207042,8.53,30
1735733507.7,37.4920048,-122.2206746,8.54,30
1735733507.8,37.4919916,-122.220645,8.55,30
1735733507.9,37.4919785,-122.2206154,8.56,30
1735733508.0,37.4919653,-122.2205857,8.56,30
1735733508.1,37.4919521,-122.2205561,8.57,30
1735733508.2,37.491939,-122.2205265,8.58,30
1735733508.3,37.4919258,-122.2204969,8.59,30
1735733508.4,37.4919126,-122.2204673,8.6,30
1735733508.5,37.4918994,-122.2204376,8.61,30
1735733508.6,37.4918863,-122.220408,8.61,30
1735733508.7,37.4918731,-122.2203784,8.62,30
1735733508.8,37.4918599,-122.2203488,8.63,30
1735733508.9,37.4918468,-122.2203191,8.64,30
1735733509.0,37.4918336,-122.2202895,8.65,30
1735733509.1,37.4918204,-122.2202599,8.65,30
1735733509.2,37.4918072,-122.2202303,8.66,30
1735733509.3,37.4917941,-122.2202006,8.67,30
1735733509.4,37.4917809,-122.220171,8.68,30
1735733509.5,37.4917677,-122.2201414,8.69,30
1735733509.6,37.4917546,-122.2201118,8.7,30
1735733509.7,37.4917414,-122.2200822,8.7,30
1735733509.8,37.4917282,-122.2200525,8.71,30
1735733509.9,37.491715,-122.2200229,8.72,30
1735733510.0,37.4917019,-122.2199933,8.73,30
1735733510.1,37.4916887,-122.2199637,8.74,30
1735733510.2,37.4916755,-122.219934,8.75,30
1735733510.3,37.4916624,-122.2199044,8.75,30
1735733510.4,37.4916492,-122.2198748,8.76,30
1735733510.5,37.491636,-122.2198452,8.77,30
1735733510.6,37.4916228,-122.2198155,8.78,30
1735733510.7,37.4916097,-122.2197859,8.79,30
1735733510.8,37.4915965,-122.2197563,8.8,30
1735733510.9,37.4915833,-122.2197267,8.8,30
1735733511.0,37.4915702,-122.2196971,8.81,30
1735733511.1,37.491557,-122.2196674,8.82,30
1735733511.2,37.4915438,-122.2196378,8.83,30
1735733511.3,37.4915306,-122.2196082,8.84,30
1735733511.4,37.4915175,-122.2195786,8.84,30
1735733511.5,37.4915043,-122.2195489,8.85,30
1735733511.6,37.4914911,-122.2195193,8.86,30
1735733511.7,37.491478,-122.2194897,8.87,30
1735733511.8,37.4914648,-122.2194601,8.88,30
1735733511.9,37.4914516,-122.2194304,8.89,30
1735733512.0,37.4914384,-122.2194008,8.89,30
1735733512.1,37.4914253,-122.2193712,8.9,30
1735733512.2,37.4914121,-122.2193416,8.91,30
1735733512.3,37.4913989,-122.219312,8.92,30
1735733512.4,37.4913858,-122.2192823,8.93,30
1735733512.5,37.4913726,-122.2192527,8.94,30
1735733512.6,37.4913594,-122.2192231,8.94,30
1735733512.7,37.4913462,-122.2191935,8.95,30
1735733512.8,37.4913331,-122.2191638,8.96,30
1735733512.9,37.4913199,-122.2191342,8.97,30
1735733513.0,37.4913067,-122.2191046,8.98,30
1735733513.1,37.4912936,-122.219075,8.99,30
1735733513.2,37.4912804,-122.2190453,8.99,30
1735733513.3,37.4912672,-122.2190157,9.0,30
1735733513.4,37.4912542,-122.218986,9.0,30
1735733513.5,37.4912411,-122.2189563,9.0,30
1735733513.6,37.4912281,-122.2189266,9.0,30
1735733513.7,37.4912149,-122.2188969,9.0,30
1735733513.8,37.4912017,-122.2188673,9.0,30
1735733513.9,37.4911884,-122.2188378,9.0,30
1735733514.0,37.4911752,-122.2188082,9.0,30
1735733514.1,37.4911619,-122.2187786,9.0,30
1735733514.2,37.4911487,-122.218749,9.0,30
1735733514.3,37.4911354,-122.2187195,9.0,30
1735733514.4,37.4911222,-122.2186899,9.0,30
1735733514.5,37.4911089,-122.2186603,9.0,30
1735733514.6,37.4910957,-122.2186308,9.0,30
1735733514.7,37.4910824,-122.2186012,9.0,30
1735733514.8,37.4910692,-122.2185716,9.0,30
1735733514.9,37.4910559,-122.2185421,9.0,30
1735733515.0,37.4910427,-122.2185125,9.0,30
1735733515.1,37.4910295,-122.2184829,9.0,30
1735733515.2,37.4910162,-122.2184533,9.0,30
1735733515.3,37.491003,-122.2184238,9.0,30
1735733515.4,37.4909897,-122.2183942,9.0,30
1735733515.5,37.4909765,-122.2183646,9.0,30
1735733515.6,37.4909632,-122.2183351,9.0,30
1735733515.7,37.49095,-122.2183055,9.0,30
1735733515.8,37.4909367,-122.2182759,9.0,30
1735733515.9,37.4909235,-122.2182464,9.0,30
1735733516.0,37.4909102,-122.2182168,9.0,30
1735733516.1,37.490897,-122.2181872,9.0,30
1735733516.2,37.4908837,-122.2181576,9.0,30
1735733516.3,37.4908705,-122.2181281,9.0,30
1735733516.4,37.4908573,-122.2180985,9.0,30
1735733516.5,37.490844,-122.2180689,9.0,30
1735733516.6,37.4908308,-122.2180394,9.0,30
1735733516.7,37.4908175,-122.2180098,9.0,30
1735733516.8,37.4908043,-122.2179802,9.0,30
1735733516.9,37.490791,-122.2179506,9.0,30
1735733517.0,37.4907778,-122.2179211,9.0,30
1735733517.1,37.4907645,-122.2178915,9.0,30
1735733517.2,37.4907513,-122.2178619,9.0,30
1735733517.3,37.490738,-122.2178324,9.0,30
1735733517.4,37.4907248,-122.2178028,9.0,30
1735733517.5,37.4907116,-122.2177732,9.0,30
1735733517.6,37.4906983,-122.2177437,9.0,30
1735733517.7,37.4906851,-122.2177141,9.0,30
1735733517.8,37.4906718,-122.2176845,9.0,30
1735733517.9,37.4906586,-122.2176549,9.0,30
1735733518.0,37.4906453,-122.2176254,9.0,30
1735733518.1,37.4906321,-122.2175958,9.0,30
1735733518.2,37.4906188,-122.2175662,9.0,30
1735733518.3,37.4906056,-122.2175367,9.0,30
1735733518.4,37.4905923,-122.2175071,9.0,30
1735733518.5,37.4905791,-122.2174775,9.0,30
1735733518.6,37.4905658,-122.217448,9.0,30
1735733518.7,37.4905526,-122.2174184,9.0,30
1735733518.8,37.4905394,-122.2173888,9.0,30
1735733518.9,37.4905261,-122.2173592,9.0,30
1735733519.0,37.4905129,-122.2173297,9.0,30
1735733519.1,37.4904996,-122.2173001,9.0,30
1735733519.2,37.4904864,-122.2172705,9.0,30
1735733519.3,37.4904731,-122.217241,9.0,30
1735733519.4,37.4904599,-122.2172114,9.0,30
1735733519.5,37.4904466,-122.2171818,9.0,30
1735733519.6,37.4904334,-122.2171523,9.0,30
1735733519.7,37.4904203,-122.2171226,9.0,30
1735733519.8,37.4904074,-122.2170928,9.0,30
1735733519.9,37.4903944,-122.217063,9.0,30
1735733520.0,37.4903815,-122.2170333,9.0,30
1735733520.1,37.4903685,-122.2170035,9.0,30
1735733520.2,37.4903556,-122.2169737,9.0,30
1735733520.3,37.4903426,-122.2169439,9.0,30
1735733520.4,37.4903297,-122.2169142,9.0,30
1735733520.5,37.4903167,-122.2168844,9.0,30
1735733520.6,37.4903038,-122.2168546,9.0,30
1735733520.7,37.4902908,-122.2168248,9.0,30
1735733520.8,37.4902779,-122.216795,9.0,30
1735733520.9,37.4902649,-122.2167653,9.0,30
1735733521.0,37.490252,-122.2167355,9.0,30
1735733521.1,37.490239,-122.2167057,9.0,30
1735733521.2,37.4902262,-122.2166758,9.0,30
1735733521.3,37.4902134,-122.2166459,9.0,30
1735733521.4,37.4902006,-122.216616,9.0,30
1735733521.5,37.4901878,-122.2165861,9.0,30
1735733521.6,37.490175,-122.2165563,9.0,30
1735733521.7,37.4901623,-122.2165264,9.0,30
1735733521.8,37.4901495,-122.2164965,9.0,30
1735733521.9,37.4901367,-122.2164666,9.0,30
1735733522.0,37.4901239,-122.2164367,9.0,30
1735733522.1,37.4901111,-122.2164068,9.0,30
1735733522.2,37.4900983,-122.2163769,9.0,30
1735733522.3,37.4900855,-122.2163471,9.0,30
1735733522.4,37.4900727,-122.2163172,9.0,30
1735733522.5,37.49006,-122.2162873,9.0,30
1735733522.6,37.4900473,-122.2162573,9.03,30
1735733522.7,37.4900351,-122.216227,9.17,30
1735733522.8,37.4900229,-122.2161968,9.3,30
1735733522.9,37.4900107,-122.2161665,9.44,30
1735733523.0,37.4899985,-122.2161362,9.58,30
1735733523.1,37.4899863,-122.216106,9.71,30
1735733523.2,37.4899741,-122.2160757,9.85,30
1735733523.3,37.4899619,-122.2160454,9.98,30
1735733523.4,37.4899497,-122.2160152,10.12,30
1735733523.5,37.4899375,-122.2159849,10.26,30
1735733523.6,37.4899253,-122.2159546,10.39,30
1735733523.7,37.4899131,-122.2159243,10.53,30
1735733523.8,37.4899009,-122.2158941,10.67,30
1735733523.9,37.4898887,-122.2158638,10.8,30
1735733524.0,37.4898765,-122.2158335,10.94,30
1735733524.1,37.4898644,-122.2158032,11.04,30
1735733524.2,37.4898525,-122.2157727,11.11,30
1735733524.3,37.4898406,-122.2157423,11.18,30
1735733524.4,37.4898287,-122.2157118,11.24,30
1735733524.5,37.4898169,-122.2156813,11.31,30
1735733524.6,37.489805,-122.2156509,11.38,30
1735733524.7,37.4897931,-122.2156204,11.45,30
1735733524.8,37.4897812,-122.2155899,11.52,30
1735733524.9,37.4897693,-122.2155595,11.59,30
1735733525.0,37.4897574,-122.215529,11.65,30
1735733525.1,37.4897456,-122.2154985,11.72,30
1735733525.2,37.4897337,-122.2154681,11.79,30
1735733525.3,37.4897218,-122.2154376,11.86,30
1735733525.4,37.4897099,-122.2154071,11.93,30
1735733525.5,37.489698,-122.2153766,11.99,30
1735733525.6,37.4896867,-122.2153459,12.1,30
1735733525.7,37.4896754,-122.2153151,12.21,30
1735733525.8,37.4896641,-122.2152843,12.33,30
1735733525.9,37.4896528,-122.2152535,12.44,30
1735733526.0,37.4896415,-122.2152226,12.56,30
1735733526.1,37.4896302,-122.2151918,12.67,30
1735733526.2,37.4896189,-122.215161,12.79,30
1735733526.3,37.4896076,-122.2151302,12.9,30
1735733526.4,37.4895963,-122.2150994,13.0,30
1735733526.5,37.489585,-122.2150686,13.0,30
1735733526.6,37.4895737,-122.2150378,13.0,30
1735733526.7,37.4895624,-122.2150069,13.0,30
1735733526.8,37.4895511,-122.2149761,13.0,30
1735733526.9,37.4895398,-122.2149453,13.0,30
1735733527.0,37.4895286,-122.2149145,13.04,30
1735733527.1,37.4895174,-122.2148836,13.17,30
1735733527.2,37.4895063,-122.2148527,13.3,30
1735733527.3,37.4894951,-122.2148218,13.43,30
1735733527.4,37.4894839,-122.2147909,13.56,30
1735733527.5,37.4894728,-122.21476,13.69,30
1735733527.6,37.4894616,-122.2147291,13.82,30
1735733527.7,37.4894504,-122.2146983,13.95,30
1735733527.8,37.4894392,-122.2146674,14.0,30
1735733527.9,37.489428,-122.2146365,14.0,30
1735733528.0,37.4894168,-122.2146056,14.0,30
1735733528.1,37.4894056,-122.2145748,14.0,30
1735733528.2,37.4893944,-122.2145439,14.0,30
1735733528.3,37.4893832,-122.214513,14.0,30
1735733528.4,37.489372,-122.2144821,14.0,30
1735733528.5,37.4893611,-122.2144511,14.0,30
1735733528.6,37.4893503,-122.21442,14.0,30
1735733528.7,37.4893395,-122.2143889,14.0,30
1735733528.8,37.4893287,-122.2143578,14.0,30
1735733528.9,37.4893179,-122.2143267,14.0,30
1735733529.0,37.4893071,-122.2142956,14.0,30
1735733529.1,37.4892963,-122.2142645,14.0,30
1735733529.2,37.4892856,-122.2142334,14.0,30
1735733529.3,37.4892748,-122.2142023,14.0,30
1735733529.4,37.489264,-122.2141712,14.0,30
1735733529.5,37.4892532,-122.2141401,14.0,30
1735733529.6,37.4892424,-122.214109,14.0,30
1735733529.7,37.4892316,-122.2140779,14.0,30
1735733529.8,37.4892208,-122.2140468,14.0,30
1735733529.9,37.48921,-122.2140157,14.0,30
1735733530.0,37.4891997,-122.2139844,14.0,30
1735733530.1,37.4891895,-122.213953,14.0,30
1735733530.2,37.4891793,-122.2139216,14.0,30
1735733530.3,37.4891691,-122.2138901,14.0,30
1735733530.4,37.4891589,-122.2138587,14.0,30
1735733530.5,37.4891487,-122.2138273,14.0,30
1735733530.6,37.4891385,-122.2137959,14.0,30
1735733530.7,37.4891284,-122.2137645,14.0,30
1735733530.8,37.4891182,-122.2137331,14.0,30
1735733530.9,37.489108,-122.2137016,14.0,30
1735733531.0,37.4890978,-122.2136702,14.0,30
1735733531.1,37.4890876,-122.2136388,14.0,30
1735733531.2,37.4890774,-122.2136074,14.0,30
1735733531.3,37.4890673,-122.2135759,13.84,30
1735733531.4,37.4890573,-122.2135444,13.63,30
1735733531.5,37.4890473,-122.2135129,13.42,30
1735733531.6,37.4890373,-122.2134814,13.21,30
1735733531.7,37.4890273,-122.2134499,13.01,30
1735733531.8,37.4890172,-122.2134184,12.8,30
1735733531.9,37.4890072,-122.2133868,12.59,30
1735733532.0,37.4889972,-122.2133553,12.38,30
1735733532.1,37.4889872,-122.2133238,12.17,30
1735733532.2,37.4889772,-122.2132923,11.96,30
1735733532.3,37.4889672,-122.2132608,11.73,30
1735733532.4,37.4889571,-122.2132293,11.49,30
1735733532.5,37.4889471,-122.2131978,11.26,30
1735733532.6,37.4889371,-122.2131663,11.02,30
1735733532.7,37.4889276,-122.2131345,10.94,30
1735733532.8,37.4889182,-122.2131027,10.88,30
1735733532.9,37.4889088,-122.2130709,10.81,30
1735733533.0,37.4888993,-122.2130391,10.75,30
1735733533.1,37.4888899,-122.2130073,10.69,30
1735733533.2,37.4888805,-122.2129755,10.63,30
1735733533.3,37.4888711,-122.2129437,10.56,30
1735733533.4,37.4888617,-122.2129119,10.5,30
1735733533.5,37.4888522,-122.2128801,10.44,30
1735733533.6,37.4888428,-122.2128483,10.37,30
1735733533.7,37.4888334,-122.2128166,10.31,30
1735733533.8,37.488824,-122.2127848,10.25,30
1735733533.9,37.4888145,-122.212753,10.18,30
1735733534.0,37.4888051,-122.2127212,10.12,30
1735733534.1,37.4887957,-122.2126894,10.06,30
1735733534.2,37.4887863,-122.2126576,10.0,30
1735733534.3,37.4887771,-122.2126257,10.0,30
1735733534.4,37.4887678,-122.2125938,10.0,30
1735733534.5,37.4887586,-122.212562,10.0,30
1735733534.6,37.4887493,-122.2125301,10.0,30
1735733534.7,37.4887401,-122.2124982,10.0,30
1735733534.8,37.4887309,-122.2124663,10.0,30
1735733534.9,37.4887216,-122.2124345,10.0,30
1735733535.0,37.4887124,-122.2124026,10.0,30
1735733535.1,37.4887031,-122.2123707,10.0,30
1735733535.2,37.4886939,-122.2123388,10.0,30
1735733535.3,37.4886848,-122.2123069,10.0,30
1735733535.4,37.488676,-122.2122748,10.0,30
1735733535.5,37.4886671,-122.2122428,10.0,30
1735733535.6,37.4886583,-122.2122107,10.0,30
1735733535.7,37.4886495,-122.2121787,10.0,30
1735733535.8,37.4886406,-122.2121466,10.0,30
1735733535.9,37.4886318,-122.2121145,10.0,30
1735733536.0,37.488623,-122.2120825,10.0,30
1735733536.1,37.4886141,-122.2120504,10.0,30
1735733536.2,37.4886053,-122.2120184,10.0,30
1735733536.3,37.4885965,-122.2119863,10.0,30
1735733536.4,37.4885876,-122.2119542,10.0,30
1735733536.5,37.4885788,-122.2119222,10.0,30
1735733536.6,37.48857,-122.2118901,10.0,30
1735733536.7,37.4885611,-122.2118581,10.0,30
1735733536.8,37.4885525,-122.2118259,9.93,30
1735733536.9,37.4885441,-122.2117937,9.79,30
1735733537.0,37.4885357,-122.2117614,9.65,30
1735733537.1,37.4885272,-122.2117292,9.51,30
1735733537.2,37.4885188,-122.211697,9.37,30
1735733537.3,37.4885104,-122.2116647,9.23,30
1735733537.4,37.488502,-122.2116325,9.09,30
1735733537.5,37.4884935,-122.2116003,8.95,30
1735733537.6,37.4884851,-122.211568,8.81,30
1735733537.7,37.4884767,-122.2115358,8.67,30
1735733537.8,37.4884683,-122.2115036,8.53,30
1735733537.9,37.4884599,-122.2114713,8.4,30
1735733538.0,37.4884514,-122.2114391,8.26,30
1735733538.1,37.488443,-122.2114069,8.12,30
1735733538.2,37.4884347,-122.2113746,8.01,30
1735733538.3,37.4884267,-122.2113422,8.08,30
1735733538.4,37.4884186,-122.2113098,8.15,30
1735733538.5,37.4884106,-122.2112774,8.21,30
1735733538.6,37.4884026,-122.211245,8.28,30
1735733538.7,37.4883945,-122.2112127,8.35,30
1735733538.8,37.4883865,-122.2111803,8.42,30
1735733538.9,37.4883785,-122.2111479,8.48,30
1735733539.0,37.4883704,-122.2111155,8.55,30
1735733539.1,37.4883624,-122.2110831,8.62,30
1735733539.2,37.4883544,-122.2110507,8.69,30
1735733539.3,37.4883463,-122.2110183,8.75,30
1735733539.4,37.4883383,-122.2109859,8.82,30
1735733539.5,37.4883303,-122.2109535,8.89,30
1735733539.6,37.4883222,-122.2109212,8.96,30
1735733539.7,37.4883144,-122.2108887,8.98,30
1735733539.8,37.4883068,-122.2108561,8.91,30
1735733539.9,37.4882992,-122.2108236,8.84,30
1735733540.0,37.4882917,-122.210791,8.77,30
1735733540.1,37.4882841,-122.2107585,8.71,30
1735733540.2,37.4882765,-122.2107259,8.64,30
1735733540.3,37.4882689,-122.2106933,8.57,30
1735733540.4,37.4882613,-122.2106608,8.5,30
1735733540.5,37.4882538,-122.2106282,8.43,30
1735733540.6,37.4882462,-122.2105957,8.36,30
1735733540.7,37.4882386,-122.2105631,8.29,30
1735733540.8,37.488231,-122.2105305,8.23,30
1735733540.9,37.4882235,-122.210498,8.16,30
1735733541.0,37.4882159,-122.2104654,8.09,30
1735733541.1,37.4882083,-122.2104328,8.02,30
1735733541.2,37.488201,-122.2104002,8.05,30
1735733541.3,37.4881939,-122.2103675,8.12,30
1735733541.4,37.4881867,-122.2103348,8.19,30
1735733541.5,37.4881796,-122.210302,8.26,30
1735733541.6,37.4881725,-122.2102693,8.32,30
1735733541.7,37.4881653,-122.2102366,8.39,30
1735733541.8,37.4881582,-122.2102039,8.46,30
1735733541.9,37.4881511,-122.2101712,8.53,30
1735733542.0,37.4881439,-122.2101384,8.6,30
1735733542.1,37.4881368,-122.2101057,8.67,30
1735733542.2,37.4881297,-122.210073,8.73,30
1735733542.3,37.4881226,-122.2100403,8.8,30
1735733542.4,37.4881154,-122.2100076,8.87,30
1735733542.5,37.4881083,-122.2099748,8.94,30
1735733542.6,37.4881012,-122.2099421,9.02,30
1735733542.7,37.4880945,-122.2099092,9.16,30
1735733542.8,37.4880879,-122.2098763,9.29,30
1735733542.9,37.4880812,-122.2098435,9.43,30
